Minute,Second,RepeatNumber,Server,TR_IST_AP,flow_or_url,allow_or_src,snat_or_dnat,mac_or_dst,mac_or_request,protocol,sport,dport
6,21,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.225,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=55963,dport=53
6,22,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=61642,dport=53
6,22,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.225,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=61643,dport=53
6,22,3,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.19.0.121,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56384,dport=7680
6,23,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=59123,dport=53
6,23,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.225,mac=BC:09:1B:DD:22:28,protocol=udp,sport=59124,dport=53
6,23,3,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=208.67.222.222,mac=BC:09:1B:DD:22:28,protocol=udp,sport=59126,dport=443
6,24,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=55943,dport=53
6,24,2,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=53477,dport=53
6,25,5,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=62442,dport=53
