,Month,Day,Time,Server,ID,TR_IST_AP,flow_or_url,allow_or_src,SNAT_or_DNAT,mac_or_dst,mac_or_request,protocol,sport,dport,Minute,Second,DST,MAC
2901,Jun,27,2022-06-29 00:15:38,server-176.53.2.142.as42926.net,1656278138.227234037,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.225,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=54336,dport=53,15,38,47.241.35.89,0
2902,Jun,27,2022-06-29 00:15:39,server-176.53.2.142.as42926.net,1656278139.482411358,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.19.0.166,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64773,dport=7680,15,39,172.18.14.96,0
2903,Jun,27,2022-06-29 00:15:39,server-176.53.2.142.as42926.net,1656278139.697761598,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=61908,dport=53,15,39,172.18.14.225,0
2904,Jun,27,2022-06-29 00:15:39,server-176.53.2.142.as42926.net,1656278139.699484798,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.225,mac=BC:09:1B:DD:22:28,protocol=udp,sport=61909,dport=53,15,39,172.18.14.96,0
2905,Jun,27,2022-06-29 00:15:41,server-176.53.2.142.as42926.net,1656278141.254354084,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=53731,dport=53,15,41,172.18.14.225,0
2906,Jun,27,2022-06-29 00:15:41,server-176.53.2.142.as42926.net,1656278141.282208324,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.225,mac=F4:46:37:8B:1F:28,protocol=udp,sport=53732,dport=53,15,41,208.67.222.222,0
2907,Jun,27,2022-06-29 00:15:41,server-176.53.2.142.as42926.net,1656278141.348422244,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=208.67.222.222,mac=F4:46:37:8B:1F:28,protocol=udp,sport=53734,dport=443,15,41,172.18.14.96,0
2908,Jun,27,2022-06-29 00:15:42,server-176.53.2.142.as42926.net,1656278142.932560960,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.96,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=63379,dport=53,15,42,172.18.14.225,0
2909,Jun,27,2022-06-29 00:15:42,server-176.53.2.142.as42926.net,1656278142.934778400,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.225,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=63380,dport=53,15,42,137.135.216.188,0
2910,Jun,27,2022-06-29 00:15:42,server-176.53.2.142.as42926.net,1656278143.177840165,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.96,mac=F4:46:37:8B:66:DB,protocol=udp,sport=55106,dport=53,15,42,172.18.14.96,0
2911,Jun,27,2022-06-29 00:15:42,server-176.53.2.142.as42926.net,1656278143.178203525,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.225,mac=F4:46:37:8B:66:DB,protocol=udp,sport=55107,dport=53,15,42,172.18.14.225,0
2912,Jun,27,2022-06-29 00:15:43,server-176.53.2.142.as42926.net,1656278143.741794725,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=62536,dport=53,15,43,172.18.14.96,0
2913,Jun,27,2022-06-29 00:15:43,server-176.53.2.142.as42926.net,1656278143.750555685,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=63857,dport=53,15,43,137.135.216.188,0
2914,Jun,27,2022-06-29 00:15:44,server-176.53.2.142.as42926.net,1656278144.770067360,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=61910,dport=53,15,44,172.18.14.96,0
2915,Jun,27,2022-06-29 00:15:44,server-176.53.2.142.as42926.net,1656278144.828076960,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.225,mac=BC:09:1B:DD:22:28,protocol=udp,sport=61911,dport=53,15,44,172.18.14.225,0
2916,Jun,27,2022-06-29 00:15:44,server-176.53.2.142.as42926.net,1656278144.889925600,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=208.67.222.222,mac=BC:09:1B:DD:22:28,protocol=udp,sport=61913,dport=443,15,44,239.255.255.250,0
2917,Jun,27,2022-06-29 00:15:46,server-176.53.2.142.as42926.net,1656278146.258258200,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=62720,dport=53,15,46,239.255.255.250,0
2918,Jun,27,2022-06-29 00:15:46,server-176.53.2.142.as42926.net,1656278146.325761080,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=62721,dport=53,15,46,172.18.14.96,0
2919,Jun,27,2022-06-29 00:15:46,server-176.53.2.142.as42926.net,1656278146.389129560,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=208.67.222.222,mac=F4:46:37:8B:43:EA,protocol=udp,sport=62723,dport=443,15,46,172.18.14.225,0
2920,Jun,27,2022-06-29 00:15:48,server-176.53.2.142.as42926.net,1656278148.872947522,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.96,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=62287,dport=53,15,48,208.67.222.222,0
2921,Jun,27,2022-06-29 00:15:48,server-176.53.2.142.as42926.net,1656278148.897815522,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.225,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=62287,dport=53,15,48,172.18.14.96,0
2922,Jun,27,2022-06-29 00:15:48,server-176.53.2.142.as42926.net,1656278148.927021442,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=20.50.73.10,mac=BC:09:1B:F8:BA:51,protocol=tcp,sport=50596,dport=443,15,48,172.18.14.225,0
2923,Jun,27,2022-06-29 00:15:48,server-176.53.2.142.as42926.net,1656278148.984996802,TR_IST_AP_3,urls,src=172.19.0.179:50596,dst=20.50.73.10:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,,15,48,13.69.109.130,0
2924,Jun,27,2022-06-29 00:15:49,server-176.53.2.142.as42926.net,1656278149.274495961,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=50014,dport=53,15,49,146.112.63.7,0
2925,Jun,27,2022-06-29 00:15:49,server-176.53.2.142.as42926.net,1656278149.284900601,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=52.16.105.95,mac=F4:46:37:8A:F5:A7,protocol=tcp,sport=54598,dport=443,15,49,255.255.255.255,0
2926,Jun,27,2022-06-29 00:15:49,server-176.53.2.142.as42926.net,1656278149.361248761,TR_IST_AP_4,urls,src=172.19.0.173:54598,dst=52.16.105.95:443,mac=F4:46:37:8A:F5:A7,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,,15,49,195.175.39.39,0
2927,Jun,27,2022-06-29 00:15:50,server-176.53.2.142.as42926.net,1656278151.216430723,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.96,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=61810,dport=53,15,50,17.253.73.202,0
2928,Jun,27,2022-06-29 00:15:50,server-176.53.2.142.as42926.net,1656278151.216897123,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.225,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=61811,dport=53,15,50,10.5.0.27,0
2929,Jun,27,2022-06-29 00:15:51,server-176.53.2.142.as42926.net,1656278151.336781283,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.96,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=61812,dport=53,15,51,172.18.14.96,0
2930,Jun,27,2022-06-29 00:15:51,server-176.53.2.142.as42926.net,1656278151.402728483,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.225,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=61813,dport=53,15,51,10.5.0.27,0
2931,Jun,27,2022-06-29 00:15:51,server-176.53.2.142.as42926.net,1656278151.466912163,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=208.67.222.222,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=61815,dport=443,15,51,172.18.14.96,0
2932,Jun,27,2022-06-29 00:15:51,server-176.53.2.142.as42926.net,1656278151.648811642,TR_IST_AP_4,urls,src=172.19.0.166:64998,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,,15,51,172.18.14.225,0
2933,Jun,27,2022-06-29 00:15:51,server-176.53.2.142.as42926.net,1656278151.800356122,TR_IST_AP_4,urls,src=172.19.0.166:64999,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,,15,51,10.5.0.27,0
2934,Jun,27,2022-06-29 00:15:51,server-176.53.2.142.as42926.net,1656278151.895000163,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=50446,dport=53,15,51,195.175.39.39,0
2935,Jun,27,2022-06-29 00:15:51,server-176.53.2.142.as42926.net,1656278151.906272323,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=20.50.73.10,mac=BC:09:1B:DD:22:28,protocol=tcp,sport=55691,dport=443,15,51,172.19.0.166,0
2936,Jun,27,2022-06-29 00:15:51,server-176.53.2.142.as42926.net,1656278151.965771843,TR_IST_AP_3,urls,src=172.19.0.71:55691,dst=20.50.73.10:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,,15,51,108.177.126.109,0
2937,Jun,27,2022-06-29 00:15:51,server-176.53.2.142.as42926.net,1656278151.944943962,TR_IST_AP_4,urls,src=172.19.0.166:65000,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,,15,51,10.3.1.7,0
2938,Jun,27,2022-06-29 00:15:51,server-176.53.2.142.as42926.net,1656278152.085470522,TR_IST_AP_4,urls,src=172.19.0.166:65001,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,,15,51,195.175.39.39,0
2939,Jun,27,2022-06-29 00:15:53,server-176.53.2.142.as42926.net,1656278153.345047962,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=50015,dport=53,15,53,195.175.39.39,0
2940,Jun,27,2022-06-29 00:15:53,server-176.53.2.142.as42926.net,1656278153.408477722,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.225,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=50016,dport=53,15,53,195.175.39.39,0
2941,Jun,27,2022-06-29 00:15:53,server-176.53.2.142.as42926.net,1656278153.472665882,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=208.67.222.222,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=50018,dport=443,15,53,195.175.39.39,0
2942,Jun,27,2022-06-29 00:15:54,server-176.53.2.142.as42926.net,1656278154.716797243,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.96,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=60238,dport=53,15,54,195.175.39.39,0
2943,Jun,27,2022-06-29 00:15:54,server-176.53.2.142.as42926.net,1656278154.719047323,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.225,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=60239,dport=53,15,54,195.175.39.39,0
2944,Jun,27,2022-06-29 00:15:55,server-176.53.2.142.as42926.net,1656278155.543454683,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.96,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=64895,dport=53,15,55,195.175.39.39,0
2945,Jun,27,2022-06-29 00:15:55,server-176.53.2.142.as42926.net,1656278155.559828283,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=20.50.73.10,mac=F4:46:37:D8:6D:B9,protocol=tcp,sport=52136,dport=443,15,55,195.175.39.39,0
2946,Jun,27,2022-06-29 00:15:55,server-176.53.2.142.as42926.net,1656278155.622929883,TR_IST_AP_4,urls,src=172.19.0.117:52136,dst=20.50.73.10:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,,15,55,195.175.39.39,0
2947,Jun,27,2022-06-29 00:15:55,server-176.53.2.142.as42926.net,1656278156.022693403,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=52383,dport=53,15,55,195.175.39.39,0
2948,Jun,27,2022-06-29 00:15:55,server-176.53.2.142.as42926.net,1656278156.039144763,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.225,mac=F4:46:37:8B:43:36,protocol=udp,sport=52383,dport=53,15,55,195.175.39.39,0
2949,Jun,27,2022-06-29 00:15:55,server-176.53.2.142.as42926.net,1656278156.077066363,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=52.16.166.193,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56445,dport=443,15,55,195.175.39.39,0
2950,Jun,27,2022-06-29 00:15:55,server-176.53.2.142.as42926.net,1656278156.151105243,TR_IST_AP_4,urls,src=172.19.0.151:56445,dst=52.16.166.193:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,,15,55,195.175.39.39,0
2951,Jun,27,2022-06-29 00:15:56,server-176.53.2.142.as42926.net,1656278156.262775323,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=53079,dport=53,15,56,2.17.229.185,0
2952,Jun,27,2022-06-29 00:15:56,server-176.53.2.142.as42926.net,1656278156.289481243,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.225,mac=F4:46:37:8B:43:36,protocol=udp,sport=53079,dport=53,15,56,17.242.184.19,0
2953,Jun,27,2022-06-29 00:15:56,server-176.53.2.142.as42926.net,1656278156.320054363,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=20.49.150.241,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56446,dport=443,15,56,2.17.229.185,0
2954,Jun,27,2022-06-29 00:15:56,server-176.53.2.142.as42926.net,1656278156.377537403,TR_IST_AP_4,urls,src=172.19.0.151:56446,dst=20.49.150.241:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://settings-win.data.microsoft.com/...,,15,56,2.17.229.185,0
2955,Jun,27,2022-06-29 00:15:56,server-176.53.2.142.as42926.net,1656278156.872079804,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=20.49.150.241,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56447,dport=443,15,56,195.175.39.39,0
2956,Jun,27,2022-06-29 00:15:56,server-176.53.2.142.as42926.net,1656278156.921809884,TR_IST_AP_4,urls,src=172.19.0.151:56447,dst=20.49.150.241:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://settings-win.data.microsoft.com/...,,15,56,195.175.39.39,0
2957,Jun,27,2022-06-29 00:15:59,server-176.53.2.142.as42926.net,1656278159.284067531,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=10.3.1.49,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=60837,dport=135,15,59,10.5.0.27,0
2958,Jun,27,2022-06-29 00:15:59,server-176.53.2.142.as42926.net,1656278159.370496331,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=10.3.1.49,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=60838,dport=135,15,59,195.175.39.39,0
2959,Jun,27,2022-06-29 00:15:59,server-176.53.2.142.as42926.net,1656278159.370584811,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=10.3.1.49,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=60836,dport=135,15,59,10.5.0.27,0
2960,Jun,27,2022-06-29 00:15:59,server-176.53.2.142.as42926.net,1656278159.461311851,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=10.3.1.1,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63486,dport=135,15,59,17.248.172.198,0
2961,Jun,27,2022-06-29 00:15:59,server-176.53.2.142.as42926.net,1656278159.484061131,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=57225,dport=53,15,59,17.248.172.198,0
2962,Jun,27,2022-06-29 00:15:59,server-176.53.2.142.as42926.net,1656278159.501840011,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=20.190.159.5,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63487,dport=443,15,59,10.3.1.7,0
2963,Jun,27,2022-06-29 00:15:59,server-176.53.2.142.as42926.net,1656278159.476928125,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=61781,dport=53,15,59,ff02::2,0
2964,Jun,27,2022-06-29 00:15:59,server-176.53.2.142.as42926.net,1656278159.520115805,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=61781,dport=53,15,59,10.3.1.7,0
2965,Jun,27,2022-06-29 00:15:59,server-176.53.2.142.as42926.net,1656278159.537155645,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=20.50.201.195,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52685,dport=443,15,59,195.175.39.39,0
2966,Jun,27,2022-06-29 00:15:59,server-176.53.2.142.as42926.net,1656278159.566102571,TR_IST_AP_8,urls,src=172.19.0.172:63487,dst=20.190.159.5:443,mac=F4:46:37:8B:1F:28,request:,UNKNOWN,https://login.microsoftonline.com/...,,15,59,172.18.14.96,0
2967,Jun,27,2022-06-29 00:15:59,server-176.53.2.142.as42926.net,1656278159.584256285,TR_IST_AP_4,urls,src=172.19.0.148:52685,dst=20.50.201.195:443,mac=F4:46:37:8B:43:EA,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,,15,59,172.18.14.225,0
2968,Jun,27,2022-06-29 00:15:59,server-176.53.2.142.as42926.net,1656278159.620711691,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=10.3.1.1,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63488,dport=49669,15,59,172.18.14.96,0
2969,Jun,27,2022-06-29 00:16:05,server-176.53.2.142.as42926.net,1656278166.200404493,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=57226,dport=53,16,5,10.25.0.4,0
2970,Jun,27,2022-06-29 00:16:05,server-176.53.2.142.as42926.net,1656278166.200524013,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.225,mac=F4:46:37:8B:1F:28,protocol=udp,sport=57227,dport=53,16,5,172.18.14.96,0
2971,Jun,27,2022-06-29 00:16:05,server-176.53.2.142.as42926.net,1656278166.190946847,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=61782,dport=53,16,5,157.240.234.60,0
2972,Jun,27,2022-06-29 00:16:05,server-176.53.2.142.as42926.net,1656278166.191142207,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=61783,dport=53,16,5,172.18.14.225,0
2973,Jun,27,2022-06-29 00:16:07,server-176.53.2.142.as42926.net,1656278168.025365769,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.96,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=62288,dport=53,16,7,208.67.222.222,0
2974,Jun,27,2022-06-29 00:16:07,server-176.53.2.142.as42926.net,1656278168.028288169,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.225,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=62289,dport=53,16,7,10.25.0.4,0
2975,Jun,27,2022-06-29 00:16:07,server-176.53.2.142.as42926.net,1656278168.155719369,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.96,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=62290,dport=53,16,7,195.175.39.39,0
2976,Jun,27,2022-06-29 00:16:07,server-176.53.2.142.as42926.net,1656278168.166581449,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.225,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=62291,dport=53,16,7,10.25.0.4,0
2977,Jun,27,2022-06-29 00:16:07,server-176.53.2.142.as42926.net,1656278168.184955209,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=208.67.222.222,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=62293,dport=443,16,7,195.175.100.96,0
2978,Jun,27,2022-06-29 00:16:08,server-176.53.2.142.as42926.net,1656278168.260924928,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=50019,dport=53,16,8,10.25.0.4,0
2979,Jun,27,2022-06-29 00:16:08,server-176.53.2.142.as42926.net,1656278168.261130528,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.225,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=50020,dport=53,16,8,172.18.14.96,0
2980,Jun,27,2022-06-29 00:16:08,server-176.53.2.142.as42926.net,1656278168.292701614,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.96,mac=F4:46:37:8B:66:DB,protocol=udp,sport=55108,dport=53,16,8,172.18.14.225,0
2981,Jun,27,2022-06-29 00:16:08,server-176.53.2.142.as42926.net,1656278168.304570094,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.225,mac=F4:46:37:8B:66:DB,protocol=udp,sport=55109,dport=53,16,8,172.18.14.96,0
2982,Jun,27,2022-06-29 00:16:08,server-176.53.2.142.as42926.net,1656278168.321410414,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=208.67.222.222,mac=F4:46:37:8B:66:DB,protocol=udp,sport=55111,dport=443,16,8,13.69.109.130,0
2983,Jun,27,2022-06-29 00:16:09,server-176.53.2.142.as42926.net,1656278169.745666410,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=50447,dport=53,16,9,208.67.222.222,0
2984,Jun,27,2022-06-29 00:16:09,server-176.53.2.142.as42926.net,1656278169.747331690,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.225,mac=BC:09:1B:DD:22:28,protocol=udp,sport=50448,dport=53,16,9,10.25.0.4,0
2985,Jun,27,2022-06-29 00:16:09,server-176.53.2.142.as42926.net,1656278169.842982688,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.96,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=64896,dport=53,16,9,195.175.39.39,0
2986,Jun,27,2022-06-29 00:16:09,server-176.53.2.142.as42926.net,1656278169.899221729,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.225,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=64897,dport=53,16,9,17.57.146.23,0
2987,Jun,27,2022-06-29 00:16:09,server-176.53.2.142.as42926.net,1656278169.917767329,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=208.67.222.222,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=64899,dport=443,16,9,10.25.0.4,0
2988,Jun,27,2022-06-29 00:16:13,server-176.53.2.142.as42926.net,1656278173.245913936,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.96,mac=F4:46:37:8B:66:DB,protocol=udp,sport=55112,dport=53,16,13,172.18.14.96,0
2989,Jun,27,2022-06-29 00:16:13,server-176.53.2.142.as42926.net,1656278173.246541296,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.225,mac=F4:46:37:8B:66:DB,protocol=udp,sport=55113,dport=53,16,13,172.18.14.225,0
2990,Jun,27,2022-06-29 00:16:14,server-176.53.2.142.as42926.net,1656278174.613892450,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=55067,dport=53,16,14,17.248.172.240,0
2991,Jun,27,2022-06-29 00:16:14,server-176.53.2.142.as42926.net,1656278174.622112290,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=20.190.159.19,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52687,dport=443,16,14,17.248.172.240,0
2992,Jun,27,2022-06-29 00:16:14,server-176.53.2.142.as42926.net,1656278174.623407330,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=56354,dport=53,16,14,172.19.0.166,0
2993,Jun,27,2022-06-29 00:16:14,server-176.53.2.142.as42926.net,1656278174.637004450,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=192.111.5.1,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52690,dport=443,16,14,10.3.1.162,0
2994,Jun,27,2022-06-29 00:16:14,server-176.53.2.142.as42926.net,1656278174.694042210,TR_IST_AP_4,urls,src=172.19.0.148:52687,dst=20.190.159.19:443,mac=F4:46:37:8B:43:EA,request:,UNKNOWN,https://login.microsoftonline.com/...,,16,14,10.25.0.4,0
2995,Jun,27,2022-06-29 00:16:14,server-176.53.2.142.as42926.net,1656278174.725071970,TR_IST_AP_4,urls,src=172.19.0.148:52690,dst=192.111.5.1:443,mac=F4:46:37:8B:43:EA,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,,16,14,172.18.14.96,0
2996,Jun,27,2022-06-29 00:16:15,server-176.53.2.142.as42926.net,1656278175.389779491,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=57773,dport=53,16,15,172.18.14.225,0
2997,Jun,27,2022-06-29 00:16:15,server-176.53.2.142.as42926.net,1656278175.426074051,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=57773,dport=53,16,15,10.25.0.4,0
2998,Jun,27,2022-06-29 00:16:15,server-176.53.2.142.as42926.net,1656278175.438634691,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=20.54.103.203,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52691,dport=443,16,15,239.255.255.250,0
2999,Jun,27,2022-06-29 00:16:15,server-176.53.2.142.as42926.net,1656278175.630880451,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=20.190.159.19,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52692,dport=443,16,15,10.25.0.4,0
3000,Jun,27,2022-06-29 00:16:15,server-176.53.2.142.as42926.net,1656278175.720309891,TR_IST_AP_4,urls,src=172.19.0.148:52692,dst=20.190.159.19:443,mac=F4:46:37:8B:43:EA,request:,UNKNOWN,https://login.microsoftonline.com/...,,16,15,10.25.0.4,0
